district_en,upazila_en,district_bn,upazila_bn,voters,u35,first_time,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65p,muslim,hindu,indigenous,christian,buddhist,unknown,registered,valid_votes_cast,turnout,bnp_share,jamaat_share,ncp_share,iab_share,km_share,independent_share,bnp_coalition_share,jamaat_coalition_share,leading_coalition,u35_pct,first_time_pct,minority_pct,hindu_pct,roll_ratio,ok
Satkhira,Debhata,সাতক্ষীরা,দেবহাটা,115421,37874,40216,13585,24289,29093,20429,15230,12795,87688,20224,133,21,1,7354,114192,84527,74.02182289477372,34.58066653258722,64.23273037017758,0.0,0.4708554663007086,0.0,0.0,34.58066653258722,64.23273037017758,Jamaat-led Coalition,32.813786052798015,34.84287954531671,18.857745657786374,18.714316118704136,1.0107625753117555,1
Satkhira,Shyamnagar,সাতক্ষীরা,শ্যামনগর,298048,102515,108541,35108,67407,71855,51534,37574,34558,221530,54741,1381,57,1,20338,295843,196772,66.51230551339731,43.18094037769601,53.77035350558006,0.0,2.476978431890716,0.0,0.0,43.18094037769601,53.77035350558006,Jamaat-led Coalition,34.39546650203994,36.41728849044449,20.229736055597566,19.71156962298801,1.0074532775830425,1
Satkhira,Satkhira Sadar,সাতক্ষীরা,সাতক্ষীরা সদর,419929,139826,148000,48119,91707,104473,75013,55405,45210,338196,51936,124,88,1,29584,415218,300645,72.4065430689421,28.614146252224383,69.58672188128857,0.0,0.5115667980508574,0.0,0.0,28.614146252224383,69.58672188128857,Jamaat-led Coalition,33.29753363068519,35.24405316136775,13.359720247473389,13.305153133766284,1.01134584724169,1
Sirajganj,Ullapara,সিরাজগঞ্জ,উল্লা পাড়া,475770,162705,171201,60582,102123,122835,81941,56841,51445,401218,39704,2241,60,0,32547,471626,324253,68.7521468282071,49.485432671401654,49.24950578714769,0.0,0.6815665545114463,0.0,0.0,49.485432671401654,49.24950578714769,BNP-led Coalition,34.198247052147046,35.98398385774639,9.477170634195428,8.958018875374247,1.00878662329897,1
Sirajganj,Kazipur,সিরাজগঞ্জ,কাজীপুর,241953,79184,83700,28276,50908,63590,41294,30026,27858,208600,11485,127,32,0,21709,241278,141306,58.56563797776838,52.5512009398044,45.92657070471176,0.0,0.0,0.0,0.0735991394562155,52.5512009398044,45.92657070471176,BNP-led Coalition,32.72701723061917,34.5934954309308,5.286863660304027,5.214671001253156,1.002797602765275,1
Sirajganj,Kamarkhanda,সিরাজগঞ্জ,কামারখন্দ,127873,46245,48461,17122,29123,32910,20482,14924,13311,103736,14028,437,22,0,9650,126455,85119,67.31169190621169,55.314324651370434,43.193646541900165,0.0,0.5486436635768748,0.0,0.4006156087360049,55.314324651370434,43.193646541900165,BNP-led Coalition,36.164788501090925,37.89775793169785,12.253960735220726,11.865711409793356,1.0112134751492623,1
Sirajganj,Chouhali,সিরাজগঞ্জ,চৌহালী,122969,45802,47804,14770,31032,30339,20134,13577,13115,106201,5731,48,27,0,10962,121968,63119,51.750459136822776,53.73183985804592,39.457215735357025,0.0,6.248514710309099,0.0,0.0,53.73183985804592,39.457215735357025,BNP-led Coalition,37.2467857752767,38.87483837389911,5.183604596141312,5.116644495433321,1.0082070707070707,1
Sirajganj,Tarash,সিরাজগঞ্জ,তাড়াশ,168525,56369,59523,19725,36644,42473,31417,21438,16827,136920,15230,2440,29,0,13906,173971,110413,63.46632484724466,63.62113156965212,0.0,0.0,0.0253593326872741,35.18607410359287,0.5298289150734062,63.62113156965212,35.18607410359287,BNP-led Coalition,33.448449784898386,35.31998219848687,11.446846765274644,9.850018432404816,0.968695932080634,1
Sirajganj,Belkuchi,সিরাজগঞ্জ,বেলকুচি,302528,109296,113932,40114,69182,80183,50025,33478,29545,241311,35428,1592,53,0,24144,300704,183709,61.09296850058529,54.58741814500106,43.701179582927345,0.0,0.95096048642146,0.0,0.0,54.58741814500106,43.701179582927345,BNP-led Coalition,36.12756505182991,37.65998519145335,13.317216506695788,12.726306109546526,1.0060657656698946,1
Sirajganj,Rayganj,সিরাজগঞ্জ,রায়গঞ্জ,275627,91806,97138,33031,58775,68158,49038,34728,31894,219837,37308,1572,25,1,16884,274088,184467,67.30210735238317,56.93484471477283,0.0,0.0,0.0,42.324643432158595,0.2211777716339507,56.93484471477283,42.324643432158595,BNP-led Coalition,33.308057628606775,35.24255606308525,15.036542051379168,14.418940802263249,1.0056149849683311,1
Sirajganj,Shahjadpur,সিরাজগঞ্জ,শাহাজাদপুর,485056,168214,176514,57930,110284,130981,82397,53787,49673,408603,35706,2400,66,0,38281,480905,279901,58.202971480853805,60.78184786763891,0.0,36.50755088406258,0.907463710383314,0.0,0.3765617128913437,60.78184786763891,36.50755088406258,BNP-led Coalition,34.67929476184193,36.39043739279588,8.543897935202283,7.991942252811819,1.0086316424241797,1
Sirajganj,Sirajganj Sadar,সিরাজগঞ্জ,সিরাজগঞ্জ সদর,483451,163625,171479,57394,106231,128023,80991,59196,51611,406080,31053,876,93,2,45347,481228,319507,66.39410009392637,53.61541374680367,44.86818755144645,0.0,0.5229932364549134,0.0,0.2068812263894061,53.61541374680367,44.86818755144645,BNP-led Coalition,33.845208718153444,35.46977873662481,7.309679893358655,7.088043021748261,1.0046194319532529,1
Sylhet,Osmaninagar,সিলেট,ওসমানীনগর,171775,64951,68194,22216,42735,41704,27882,19694,17542,139691,15973,48,38,0,16025,170419,70397,41.30818746735986,69.20749463755558,0.0,0.0,1.1605608193530974,27.6886799153373,0.0,69.20749463755558,27.6886799153373,BNP-led Coalition,37.81167224567021,39.699607044098386,10.3107544141252,10.25553772070626,1.0079568592703865,1
Sylhet,Kanaighat,সিলেট,কানাইঘাট,230602,95617,99670,33491,62126,53165,36125,25419,20276,198279,11459,524,45,0,20295,225483,111378,49.39529809342611,0.0,0.0,0.0,0.0,28.752536407549066,27.983982474097218,43.102767153297776,28.752536407549066,BNP-led Coalition,41.46408097067675,43.22165462571877,5.719258037060107,5.44870118445891,1.022702376675847,1
Sylhet,Companiganj,সিলেট,কোম্পানীগঞ্জ,126507,54906,56998,19766,35140,29573,19665,12372,9990,108026,8974,213,25,2,9267,127927,69255,54.136343383335806,69.01884340480832,29.23399032560826,0.0,1.1017255071835967,0.0,0.0,69.01884340480832,29.23399032560826,BNP-led Coalition,43.40155090232161,45.0552143359656,7.859092459911293,7.65438416922552,0.9888999194853316,1
Sylhet,Gowainghat,সিলেট,গোয়াইনঘাট,244594,105160,109823,37798,67362,56965,36917,24720,20820,210531,12880,2671,120,0,18392,232240,118945,51.21641405442646,76.20076505948127,22.138803648745217,0.0,0.8499726764470974,0.0,0.0,76.20076505948127,22.138803648745217,BNP-led Coalition,42.993695675282304,44.90012019918723,6.927878621762849,5.694025693848861,1.0531949707199448,1
Sylhet,Golapganj,সিলেট,গোলাপগঞ্জ,286908,108232,113518,38385,69847,69063,46355,33510,29748,235586,16942,65,96,1,34218,282189,135178,47.90335555248433,52.37094793531491,41.369897468522986,0.0,0.0,0.0,5.235319356700055,52.37094793531491,41.369897468522986,BNP-led Coalition,37.723590837481005,39.56599328007584,6.768768055720448,6.704657881198306,1.0167228346958952,1
Sylhet,Zakiganj,সিলেট,জকিগঞ্জ,198041,77862,81940,26125,51737,47325,30643,22654,19557,150721,26258,26,26,0,21010,195350,90555,46.3552597901203,0.0,0.0,0.0,0.0,48.80680249572083,27.94876042184308,23.03793274805367,48.80680249572083,Jamaat-led Coalition,39.31610121136532,41.375270777263296,14.861803864859828,14.832430478277816,1.0137752751471718,1
Sylhet,Jaintapur,সিলেট,জৈন্তাপুর,141690,59462,62256,20280,39182,32370,21382,15212,13263,118073,9705,2129,82,1,11700,140091,68123,48.62767772376527,64.86942735933532,32.27544294878382,0.0,1.2961848421238054,0.0,0.0,64.86942735933532,32.27544294878382,BNP-led Coalition,41.96626437998447,43.93817488884184,9.167628279098391,7.4659589199169165,1.0114140094652762,1
Sylhet,Dakkhin Surma,সিলেট,দক্ষিণ সুরমা,220342,81115,85326,28215,52900,54345,35310,25511,24061,180111,11352,108,78,1,28692,197047,93142,47.26892568778008,62.970518133602454,1.5460264971763544,0.0,0.587275343024629,32.94110068497563,0.5024586115823152,62.970518133602454,34.48712718215198,BNP-led Coalition,36.81322671120349,38.72434669740676,6.020871380120011,5.923297678058962,1.118220526067385,1
Sylhet,Balaganj,সিলেট,বালাগঞ্জ,101800,39550,41761,14115,25435,24594,16493,11488,9675,81087,11497,28,27,1,9160,90710,46148,50.87421452982031,53.66863135997227,0.0,0.0,1.378174568778712,43.10912715610644,0.7454277541821964,53.66863135997227,43.10912715610644,BNP-led Coalition,38.850687622789785,41.02259332023576,12.470854922279791,12.410405872193436,1.1222577444603683,1
Sylhet,Beanibazar,সিলেট,বিয়ানী বাজার,221949,80359,84764,27771,52588,52749,36062,27262,25517,182570,14164,37,53,3,25122,217412,97341,44.77259764870384,38.85104940364286,42.967505984117686,0.0,0.0,0.0,17.009276666563935,38.85104940364286,42.967505984117686,Jamaat-led Coalition,36.20606535735687,38.19075553392896,7.243416807653421,7.196167192509158,1.0208682133460891,1
Sylhet,Bishwanath,সিলেট,বিশ্বনাথ,196132,77002,80643,27160,49842,44607,30917,22324,21282,168958,10043,103,51,4,16973,187941,84651,45.04126294954268,77.95773233629845,0.0,0.0,0.6556331289648084,20.60932534760369,0.0,77.95773233629845,20.60932534760369,BNP-led Coalition,39.260294087655254,41.11669691840189,5.693825038094653,5.60563521787909,1.0435828265253455,1
Sunamganj,Chhatak,সুনামগঞ্জ,ছাতক,326754,131287,137181,46768,84519,76050,51227,36269,31908,276223,21986,419,124,4,27998,326645,155340,47.556215463270526,58.203295995880005,39.974893781382775,0.0,0.003862495171881,1.117548603064246,0.005149993562508,58.203295995880005,39.974893781382775,BNP-led Coalition,40.17915618477509,41.98295965772416,7.542275301583901,7.359182744446973,1.0003336956022593,1
Sunamganj,Jagannathpur,সুনামগঞ্জ,জগন্নাথপুর,218911,85995,90219,31546,54449,50799,34336,24558,23223,178482,23210,107,46,0,17066,228519,92729,40.578245134977834,69.61468364804969,0.4680304974711255,0.0,0.0280386933968877,11.341651479041076,14.71384356565907,69.61468364804969,11.367533349868973,BNP-led Coalition,39.28308764749145,41.21263892632165,11.574723178676708,11.498922440486512,0.9579553560097848,1
Sunamganj,Jamalganj,সুনামগঞ্জ,জামালগঞ্জ,140499,54851,57639,19545,35306,34792,21959,15423,13472,105889,24698,111,20,4,9777,139889,67974,48.59138316808327,60.76735222290876,38.78983140612587,0.0,0.0,0.0,0.0,60.76735222290876,38.78983140612587,BNP-led Coalition,39.04013551697877,41.02449127751799,18.996802374504675,18.893529780756108,1.0043606001901508,1
Sunamganj,Tahirpur,সুনামগঞ্জ,তাহিরপুর,169890,71256,75408,25413,45843,39980,26731,17200,14718,139970,13421,816,55,0,15628,168787,92025,54.52137901615646,64.3216517250747,35.376256452051074,0.0,0.0,0.0,0.0,64.3216517250747,35.376256452051074,BNP-led Coalition,41.9424333392195,44.38636764965566,9.264757360853611,8.700133539043964,1.006534863466973,1
Sunamganj,Derai,সুনামগঞ্জ,দিরাই,208159,80164,83776,30540,49624,49744,32915,23503,21832,136282,60412,142,35,0,11288,207820,109972,52.91694735829083,62.08034772487542,37.360419015749464,0.0,0.0163678027134179,0.0,0.0027279671189029,62.08034772487542,37.360419015749464,BNP-led Coalition,38.510945959578976,40.24615798500185,30.775990369328134,30.686083780749833,1.0016312193244157,1
Sunamganj,Dowarabazar,সুনামগঞ্জ,দোয়ারাবাজার,200557,84604,88373,32393,52211,46198,30061,20996,18697,176218,10418,407,39,0,13475,198503,100643,50.700996962262536,60.79906203113977,37.85459495444293,0.0,0.0,0.5067416511828939,0.0,60.79906203113977,37.85459495444293,BNP-led Coalition,42.184516122598566,44.06378236611038,5.807079248671705,5.568681113094793,1.010347450668252,1
Sunamganj,Dharmapasha,সুনামগঞ্জ,ধর্মপাশা,113290,44284,46308,15873,28411,27274,18338,12167,11227,88213,12412,41,27,0,12597,112389,55354,49.25215101121996,63.122809553058495,36.20334573833869,0.0,0.0,0.0,0.0,63.122809553058495,36.20334573833869,BNP-led Coalition,39.08906346544267,40.87562891693883,12.39410882583695,12.326576822619248,1.0080167987970352,1
Sunamganj,Bishwambharpur,সুনামগঞ্জ,বিশ্বম্ভরপুর,135881,58881,61298,22047,36834,30390,20031,13798,12781,110895,15707,224,15,0,9040,134626,74033,54.99160637618291,50.08307106290438,36.64041711128821,0.0,1.4912268853079031,0.0,10.870827874056165,50.08307106290438,36.64041711128821,BNP-led Coalition,43.332769114151354,45.11153141351624,12.57164481516229,12.383219936771232,1.0093221220269488,1
Sunamganj,Madhyanagar,সুনামগঞ্জ,মধ্যনগর,77186,29175,30667,10334,18841,18706,12596,8694,8015,51838,18179,1511,41,0,5617,76654,38013,49.590367104130245,65.96690605845369,33.49906610896272,0.0,0.0,0.0,0.0,65.96690605845369,33.49906610896272,BNP-led Coalition,37.79830539216957,39.73129842199363,27.569198954854755,25.400662297922285,1.0069402770892582,1
Sunamganj,Shantiganj,সুনামগঞ্জ,শান্তিগঞ্জ,154059,60310,63619,22300,38010,37371,24705,16882,14789,125890,17126,162,28,0,10853,152970,71295,46.6071778780153,49.90953082263833,0.0,0.0,0.0,7.857493512869065,40.32540851392103,49.90953082263833,7.285223367697594,BNP-led Coalition,39.1473396555865,41.295218065805955,12.09167213664232,11.958996131447009,1.007119042949598,1
Sunamganj,Shalla,সুনামগঞ্জ,শাল্লা,97706,36775,38551,13775,23000,23013,15828,10712,11378,49151,45788,16,3,0,2748,97384,53405,54.839604041731704,58.20616047186593,40.67222170208782,0.0,0.0,0.0,0.0,58.20616047186593,40.67222170208782,BNP-led Coalition,37.6384254805232,39.45612347245819,48.239221550580254,48.21921270456412,1.003306497987349,1
Sunamganj,Sunamganj Sadar,সুনামগঞ্জ,সুনামগঞ্জ সদর,236188,93867,98615,32375,61492,57052,36296,26450,22509,190344,25278,569,60,15,19922,233772,127495,54.53818250260938,47.31636534766069,37.05164908427781,0.0,0.6313973096984196,0.0,14.137809325855915,47.31636534766069,37.05164908427781,BNP-led Coalition,39.74249326807458,41.75275627889647,11.986165185466046,11.688383749641645,1.0103348561846586,1
Habiganj,Ajmiriganj,হবিগঞ্জ,আজমিরিগঞ্জ,100586,38322,40059,13219,25103,24154,16419,10957,10733,68993,26975,424,4,0,4190,99856,48952,49.022592533247874,71.89287465272103,0.0,0.0,0.0,26.59135479653538,1.0316228141853243,71.89287465272103,26.59135479653538,BNP-led Coalition,38.09874137553934,39.82562185592428,28.427528113199717,27.98352628739782,1.0073105271591092,1
Habiganj,Chunarughat,হবিগঞ্জ,চুনারুঘাট,263968,102715,108012,34562,68153,64581,42486,29640,24540,185924,28586,25563,235,2,23658,261840,135271,51.66170180262756,55.56992999238565,0.0,0.0,0.0,10.483399989650405,0.884151074509688,55.56992999238565,10.483399989650405,BNP-led Coalition,38.91191356528064,40.918596193477995,22.6316008489035,11.895468353376888,1.0081271005194012,1
Habiganj,Nabiganj,হবিগঞ্জ,নবীগঞ্জ,300271,114997,121158,38384,76613,71816,48568,34058,30823,222417,53901,467,69,2,23415,297369,132073,44.41384273411149,54.96505720321338,0.0,0.0,0.0,22.006768983819555,21.706177644181626,54.96505720321338,22.006768983819555,BNP-led Coalition,38.29773771026839,40.349550905681866,19.66329066373855,19.46896581616436,1.009758919053432,1
Habiganj,Baniachong,হবিগঞ্জ,বানিয়াচং,294150,114631,120674,39459,75172,74431,45904,30552,28629,218327,57518,72,36,0,18197,294432,146331,49.69942125855885,62.58824172595007,0.2986380192850456,0.0,0.0061504397564425,35.422432703938334,1.206169574457907,62.58824172595007,35.72107072322338,BNP-led Coalition,38.97025327214006,41.024647288798235,20.88254159222766,20.84340449279406,0.99904222367134,1
Habiganj,Bahubal,হবিগঞ্জ,বাহুবল,166641,62655,66158,19565,43090,41903,27831,18210,16039,127776,19588,5617,34,2,13624,165254,74590,45.13657763200891,51.58734414800912,0.0,0.0,0.0,35.09853867810698,7.76779729186218,51.58734414800912,35.09853867810698,BNP-led Coalition,37.59879021369291,39.70091394074687,16.495552781717063,12.801192024415588,1.0083931402568167,1
Habiganj,Madhabpur,হবিগঞ্জ,মাধবপুর,288508,113778,119130,36566,77212,69677,45258,31745,28043,215117,45402,8964,88,6,18931,285907,163799,57.29100721563306,68.07611768081613,0.0,0.0,0.0,6.863289763673771,0.2356546743264611,68.07611768081613,6.863289763673771,BNP-led Coalition,39.43668806410914,41.29174927558335,20.2020202020202,16.841941263535094,1.009097363828098,1
Habiganj,Lakhai,হবিগঞ্জ,লাখাই,133207,53144,55674,19075,34069,31998,21270,14174,12619,103662,21401,27,16,0,8101,135146,65385,48.38101016678259,63.44880324233387,24.395503555861435,0.0,6.61466697254722,0.0,0.0,63.44880324233387,24.395503555861435,BNP-led Coalition,39.89580127170494,41.795100858063016,17.14066471632056,17.106293862804343,0.9856525535346958,1
